,time_limit,pocket,ef,model,seed
11516,40736.84210526316,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11517,40736.84210526316,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11518,40736.84210526316,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11519,40736.84210526316,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11520,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11521,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11522,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11523,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11524,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11525,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11526,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11527,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11528,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11529,44394.73684210527,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11530,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11531,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11532,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11533,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11534,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11535,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11536,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11537,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11538,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11539,48052.631578947374,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11540,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11541,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11542,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11543,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11544,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11545,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11546,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11547,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11548,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11549,51710.52631578947,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11550,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11551,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11552,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11553,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11554,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11555,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11556,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11557,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11558,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11559,55368.42105263158,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11560,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11561,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11562,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11563,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11564,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11565,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11566,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11567,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11568,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11569,59026.31578947369,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11570,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11571,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11572,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11573,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11574,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11575,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11576,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11577,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11578,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11579,62684.210526315794,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11580,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11581,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11582,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11583,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11584,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11585,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11586,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11587,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11588,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11589,66342.1052631579,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11590,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,0
11591,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,1
11592,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,2
11593,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,3
11594,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,4
11595,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,5
11596,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,6
11597,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,7
11598,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,8
11599,70000.0,3E5C_A_SAM_216,0.9531615925058547,RDOCK,9
11600,500.0,4KQY_A_SAM_201,0.9766081871345029,RDOCK,0
11601,500.0,4KQY_A_SAM_201,0.6385964912280702,RDOCK,1
11602,500.0,4KQY_A_SAM_201,0.43625730994152045,RDOCK,2
11603,500.0,4KQY_A_SAM_201,0.439766081871345,RDOCK,3
11604,500.0,4KQY_A_SAM_201,0.26900584795321636,RDOCK,4
11605,500.0,4KQY_A_SAM_201,0.9754385964912281,RDOCK,5
11606,500.0,4KQY_A_SAM_201,0.4771929824561404,RDOCK,6
11607,500.0,4KQY_A_SAM_201,0.11111111111111116,RDOCK,7
11608,500.0,4KQY_A_SAM_201,0.008187134502923965,RDOCK,8
11609,500.0,4KQY_A_SAM_201,0.632748538011696,RDOCK,9
11610,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11611,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11612,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11613,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11614,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11615,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11616,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11617,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11618,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11619,4157.894736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11620,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11621,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11622,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11623,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11624,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11625,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11626,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11627,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11628,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11629,7815.789473684211,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11630,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11631,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11632,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11633,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11634,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11635,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11636,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11637,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11638,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11639,11473.684210526317,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11640,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11641,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11642,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11643,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11644,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11645,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11646,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11647,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11648,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11649,15131.578947368422,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11650,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11651,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11652,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11653,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11654,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11655,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11656,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11657,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11658,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11659,18789.473684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11660,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11661,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11662,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11663,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11664,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11665,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11666,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11667,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11668,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11669,22447.368421052633,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11670,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11671,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11672,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11673,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11674,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11675,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11676,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11677,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11678,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11679,26105.263157894737,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11680,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11681,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11682,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11683,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11684,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11685,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11686,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11687,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11688,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11689,29763.157894736843,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11690,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11691,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11692,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11693,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11694,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11695,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11696,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11697,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11698,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11699,33421.05263157895,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11700,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11701,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11702,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11703,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11704,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11705,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11706,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11707,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11708,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11709,37078.94736842105,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11710,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11711,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11712,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11713,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11714,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11715,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11716,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11717,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11718,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11719,40736.84210526316,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11720,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11721,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11722,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11723,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11724,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11725,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11726,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11727,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11728,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11729,44394.73684210527,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11730,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11731,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11732,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11733,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11734,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11735,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11736,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11737,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11738,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11739,48052.631578947374,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11740,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11741,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11742,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11743,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11744,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11745,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11746,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11747,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11748,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11749,51710.52631578947,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11750,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11751,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11752,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11753,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11754,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11755,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11756,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11757,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11758,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11759,55368.42105263158,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11760,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11761,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11762,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11763,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11764,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11765,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11766,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11767,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11768,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11769,59026.31578947369,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11770,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11771,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11772,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11773,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11774,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11775,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11776,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11777,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11778,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11779,62684.210526315794,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11780,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11781,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11782,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11783,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11784,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11785,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11786,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11787,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11788,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11789,66342.1052631579,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11790,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,0
11791,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,1
11792,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,2
11793,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,3
11794,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,4
11795,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,5
11796,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,6
11797,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,7
11798,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,8
11799,70000.0,4KQY_A_SAM_201,0.9146198830409357,RDOCK,9
11800,500.0,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
11801,500.0,4JF2_A_PRF_101,0.2116959064327485,RDOCK,1
11802,500.0,4JF2_A_PRF_101,0.01403508771929829,RDOCK,2
11803,500.0,4JF2_A_PRF_101,0.991812865497076,RDOCK,3
11804,500.0,4JF2_A_PRF_101,0.9941520467836258,RDOCK,4
11805,500.0,4JF2_A_PRF_101,0.9929824561403509,RDOCK,5
11806,500.0,4JF2_A_PRF_101,0.9929824561403509,RDOCK,6
11807,500.0,4JF2_A_PRF_101,0.9953216374269006,RDOCK,7
11808,500.0,4JF2_A_PRF_101,0.9941520467836258,RDOCK,8
11809,500.0,4JF2_A_PRF_101,0.9929824561403509,RDOCK,9
11810,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
11811,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,1
11812,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,2
11813,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,3
11814,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,4
11815,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,5
11816,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,6
11817,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,7
11818,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,8
11819,4157.894736842105,4JF2_A_PRF_101,0.991812865497076,RDOCK,9
11820,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
11821,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,1
11822,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,2
11823,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,3
11824,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,4
11825,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,5
11826,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,6
11827,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,7
11828,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,8
11829,7815.789473684211,4JF2_A_PRF_101,0.991812865497076,RDOCK,9
11830,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
11831,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,1
11832,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,2
11833,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,3
11834,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,4
11835,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,5
11836,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,6
11837,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,7
11838,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,8
11839,11473.684210526317,4JF2_A_PRF_101,0.991812865497076,RDOCK,9
11840,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
11841,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,1
11842,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,2
11843,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,3
11844,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,4
11845,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,5
11846,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,6
11847,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,7
11848,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,8
11849,15131.578947368422,4JF2_A_PRF_101,0.991812865497076,RDOCK,9
11850,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
11851,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,1
11852,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,2
11853,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,3
11854,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,4
11855,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,5
11856,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,6
11857,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,7
11858,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,8
11859,18789.473684210527,4JF2_A_PRF_101,0.991812865497076,RDOCK,9
11860,22447.368421052633,4JF2_A_PRF_101,0.991812865497076,RDOCK,0
